scan_time_utc,ticker,price,market_score,event_score,alignment_bonus,final_score,confidence_label,event_bias,signal_count,days_since_latest_event,event_tags,market_reason,event_reason,merged_reason,market_cap,float_shares,rel_volume,news_score,short_interest_score,compression_score,breakout_score,trend_score,premarket_gap_score,repeat_count_30d,company_name,sec_insider_score,congressional_score,procurement_score,ownership_score,base_weighted_score,scan_date,dollar_volume,vol_expansion_score,social_score,insider_score,total_score,reason,scan_time_utc_x,event_intel_score_x,sec_insider_score_x,event_tags_x,event_intel_reason_x,anomaly_score_x,anomaly_label_x,anomaly_flags_x,baseline_sample_size_x,scan_time_utc_y,event_intel_score_y,sec_insider_score_y,anomaly_score_y,anomaly_label_y,anomaly_flags_y,baseline_sample_size_y,event_tags_y,event_intel_reason_y,event_intel_score,anomaly_score,anomaly_label,anomaly_flags,baseline_sample_size,event_intel_reason
2026-03-15T18:57:52Z,AVO,12.15,14.8,0.0,0.0,11.1,Technical First,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential; nan",860783360,40103025.0,5.09,3.0,1.0,0.0,0.0,1.0,0.0,1,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ABX,9.8,14.56,0.0,0.0,10.92,Technical First,Neutral,,,,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential; nan",957977984,43884579.0,1.8,3.0,3.0,0.0,0.0,3.0,0.0,1,,,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,FTK,17.68,13.47,0.0,0.0,10.1,Technical First,Neutral,,,,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential; nan",531422336,14029568.0,1.89,1.0,2.0,0.0,1.0,2.0,0.0,1,,,,,,10.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,BGC,9.57,13.11,0.0,0.0,9.83,Technical First,Neutral,,,,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",,"unusual volume, multi-day volume expansion, trend improving, elevated news flow; nan",4538687488,361918846.0,2.09,3.0,0.0,1.0,1.0,3.0,0.0,1,,,,,,9.8325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ALH,19.75,12.66,0.0,0.0,9.5,Technical First,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential; nan",4005831936,45442270.0,2.8,3.0,1.5,0.0,0.0,1.0,0.0,1,,,,,,9.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ACDC,6.35,12.31,0.0,0.0,9.23,Technical First,Neutral,,,,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential; nan",1148531968,32661624.0,1.93,2.5,1.0,0.0,0.0,3.0,0.0,1,,,,,,9.2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,BW,10.51,10.59,0.0,0.0,7.94,Technical First,Neutral,,,,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",,"unusual volume, multi-day volume expansion, trend improving, elevated news flow; nan",1370998016,93418315.0,2.49,3.0,0.0,0.0,0.0,2.0,0.0,1,,,,,,7.9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,EH,11.85,10.18,0.0,0.0,7.64,Technical First,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential; nan",853020544,106927501.0,2.23,3.0,1.5,0.0,0.0,0.0,0.0,1,,,,,,7.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,BMBL,3.77,9.9,0.0,0.0,7.43,Low Conviction,Neutral,,,,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential; nan",599236544,68367169.0,2.0,1.0,1.5,0.0,0.0,2.0,0.0,1,,,,,,7.425000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,GAU,2.56,9.81,0.0,0.0,7.36,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow",,"unusual volume, multi-day volume expansion, elevated news flow; nan",665063488,244836899.0,2.5,3.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,7.3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,AERO,13.43,9.51,0.0,0.0,7.13,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow",,"unusual volume, multi-day volume expansion, elevated news flow; nan",1959482752,198606000.0,2.92,3.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,7.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,FWRD,15.8,9.4,0.0,0.0,7.05,Low Conviction,Neutral,,,,"multi-day volume expansion, elevated news flow, short squeeze potential",,"multi-day volume expansion, elevated news flow, short squeeze potential; nan",493722112,22694444.0,1.67,1.0,2.0,0.0,0.0,0.0,0.0,1,,,,,,7.050000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ALOY,11.98,8.8,0.0,0.0,6.6,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow",,"unusual volume, multi-day volume expansion, elevated news flow; nan",684477312,53935198.0,2.46,3.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,6.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,AUR,4.08,8.67,0.0,0.0,6.5,Low Conviction,Neutral,,,,"multi-day volume expansion, elevated news flow, short squeeze potential",,"multi-day volume expansion, elevated news flow, short squeeze potential; nan",7951157760,1247259963.0,1.84,3.0,1.0,0.0,0.0,1.0,0.0,1,,,,,,6.5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,GDOT,10.53,8.41,0.0,0.0,6.31,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion",,"unusual volume, multi-day volume expansion; nan",584926912,46908976.0,2.84,0.5,0.0,0.0,0.0,0.0,0.0,1,,,,,,6.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,CIG,2.2,8.4,0.0,0.0,6.3,Low Conviction,Neutral,,,,"trend improving, elevated news flow",,"trend improving, elevated news flow; nan",6963773952,2373107263.0,1.79,3.0,0.0,1.0,0.0,2.0,0.0,1,,,,,,6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,AXIA,10.94,8.21,0.0,0.0,6.16,Low Conviction,Neutral,,,,"multi-day volume expansion, trend improving, elevated news flow",,"multi-day volume expansion, trend improving, elevated news flow; nan",24602419200,1527753972.0,1.63,1.5,0.0,1.0,0.0,2.0,0.0,1,,,,,,6.157500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,CION,6.55,7.93,0.0,0.0,5.95,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, elevated news flow",,"unusual volume, multi-day volume expansion, elevated news flow; nan",341168576,,2.94,1.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,5.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,CERS,1.69,7.84,0.0,0.0,5.88,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, short squeeze potential",,"unusual volume, multi-day volume expansion, short squeeze potential; nan",324770304,171815020.0,2.37,0.5,1.0,0.0,0.0,0.0,0.0,1,,,,,,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ANGX,3.7,7.32,0.0,0.0,5.49,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion, short squeeze potential",,"unusual volume, multi-day volume expansion, short squeeze potential; nan",623942400,87255564.0,2.26,0.0,1.0,0.0,0.0,0.0,0.0,1,,,,,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,EGY,5.39,7.24,0.0,0.0,5.43,Low Conviction,Neutral,,,,"trend improving, elevated news flow",,"trend improving, elevated news flow; nan",561952000,101526440.0,1.6,3.0,0.0,0.0,0.0,3.0,0.0,1,,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ASTL,3.46,6.9,0.0,0.0,5.18,Low Conviction,Neutral,,,,multi-day volume expansion,,multi-day volume expansion; nan,363070944,71139871.0,1.75,0.5,0.0,0.0,0.0,1.0,0.0,1,,,,,,5.175000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ABTC,1.04,6.74,0.0,0.0,5.06,Low Conviction,Neutral,,,,"multi-day volume expansion, elevated news flow",,"multi-day volume expansion, elevated news flow; nan",964709184,191049525.0,1.53,3.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,5.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ADPT,13.17,6.21,0.0,0.0,4.66,Low Conviction,Neutral,,,,"unusual volume, multi-day volume expansion",,"unusual volume, multi-day volume expansion; nan",2027937280,116831970.0,2.03,0.5,0.0,0.0,0.0,0.0,0.0,1,,,,,,4.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,ENGN,7.16,4.31,0.0,0.0,3.23,Low Conviction,Neutral,,,,short squeeze potential,,short squeeze potential; nan,479644544,26439402.0,1.59,0.5,1.0,0.0,0.0,0.0,0.0,1,,,,,,3.2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,BSBR,5.72,4.3,0.0,0.0,3.22,Low Conviction,Neutral,,,,unusual volume,,unusual volume; nan,43529801728,3735623127.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T18:57:52Z,BLND,1.56,2.98,0.0,0.0,2.24,Low Conviction,Neutral,,,,mixed setup,,mixed setup; nan,405205152,219316192.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,2.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AVO,12.15,,,,,,,,,,,,,860783360,40103025.0,5.09,3.0,1.0,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,33012666.76,3.0,0.0,0.0,15.2,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:04:51Z,3.08,7.7,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_buy, parsed","meaningful insider filing activity, latest event 6 day(s) ago, insider accumulation detected for avo",,,,,,
,ABX,9.8,,,,,,,,,,,,,957977984,43884579.0,1.8,3.0,3.0,0.0,0.0,3.0,0.0,2,,,,,,,2026-03-15,11379662.22,3.0,0.0,0.0,14.96,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:03:30Z,2.47,6.17,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_buy, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 25 day(s) ago, insider selling detected for abx",,,,,,
,FTK,17.68,,,,,,,,,,,,,531422336,14029568.0,1.89,1.0,2.0,0.0,1.0,2.0,0.0,2,,,,,,,2026-03-15,9768642.17,3.0,0.0,0.0,13.87,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:05:43Z,2.94,7.36,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_sale, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 13 day(s) ago, insider selling detected for ftk",,,,,,
,BGC,9.57,,,,,,,,,,,,,4538687488,361918846.0,2.09,3.0,0.0,1.0,1.0,3.0,0.0,2,,,,,,,2026-03-15,47748948.85,3.0,0.0,0.0,13.51,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",,,,,,,,,,2026-03-15T21:04:57Z,3.18,7.96,0.0,No Baseline,,0.0,"form4, insider, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for bgc",,,,,,
,ALH,19.75,,,,,,,,,,,,,4005831936,45442270.0,2.8,3.0,1.5,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,35095513.0,3.0,0.0,0.0,13.06,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:04:18Z,1.9,4.75,0.0,No Baseline,,0.0,"form4, insider, option_exercise, parsed, sell, tax_withholding","recent insider filings, latest event 53 day(s) ago, insider selling detected for alh",,,,,,
,ACDC,6.35,,,,,,,,,,,,,1148531968,32661624.0,1.93,2.5,1.0,0.0,0.0,3.0,0.0,2,,,,,,,2026-03-15,17500085.39,3.0,0.0,0.0,12.71,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:03:36Z,3.38,8.45,0.0,No Baseline,,0.0,"buy, form4, insider, parsed","meaningful insider filing activity, latest event 4 day(s) ago, insider accumulation detected for acdc",,,,,,
,BW,10.51,,,,,,,,,,,,,1370998016,93418315.0,2.49,3.0,0.0,0.0,0.0,2.0,0.0,2,,,,,,,2026-03-15,112195955.06,3.0,0.0,0.0,10.99,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",,,,,,,,,,2026-03-15T21:05:15Z,3.77,9.43,0.0,No Baseline,,0.0,"form4, insider, open_market_sale, option_exercise, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for bw",,,,,,
,EH,11.85,,,,,,,,,,,,,853020544,106927501.0,2.23,3.0,1.5,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,13404507.13,3.0,0.0,0.0,10.58,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:05:30Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,BMBL,3.77,,,,,,,,,,,,,599236544,68367169.0,2.0,1.0,1.5,0.0,0.0,2.0,0.0,2,,,,,,,2026-03-15,37845623.6,3.0,0.0,0.0,10.3,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:05:09Z,3.18,7.96,0.0,No Baseline,,0.0,"form4, insider, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 3 day(s) ago, insider selling detected for bmbl",,,,,,
,GAU,2.56,,,,,,,,,,,,,665063488,244836899.0,2.5,3.0,0.0,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,25473113.03,3.0,0.0,0.0,10.21,"unusual volume, multi-day volume expansion, elevated news flow",,,,,,,,,,2026-03-15T21:06:02Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,AERO,13.43,,,,,,,,,,,,,1959482752,198606000.0,2.92,3.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,24254285.09,3.0,0.0,0.0,9.91,"unusual volume, multi-day volume expansion, elevated news flow",,,,,,,,,,2026-03-15T21:04:17Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,FWRD,15.8,,,,,,,,,,,,,493722112,22694444.0,1.67,1.0,2.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,22124171.47,3.0,0.0,0.0,9.8,"multi-day volume expansion, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:06:01Z,2.6,6.5,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_buy, open_market_sale, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 20 day(s) ago, insider accumulation detected for fwrd",,,,,,
,ALOY,11.98,,,,,,,,,,,,,684477312,53935198.0,2.46,3.0,0.0,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,32151739.1,2.2,0.0,0.0,9.2,"unusual volume, multi-day volume expansion, elevated news flow",,,,,,,,,,2026-03-15T21:04:31Z,0.78,1.95,0.0,No Baseline,,0.0,"form4, insider, unparsed","recent insider filings, latest event 10 day(s) ago, recent form 4 filing for aloy",,,,,,
,AUR,4.08,,,,,,,,,,,,,7951157760,1247259963.0,1.84,3.0,1.0,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,139497857.55,1.88,0.0,0.0,9.07,"multi-day volume expansion, elevated news flow, short squeeze potential",,,,,,,,,,2026-03-15T21:04:45Z,3.57,8.93,0.0,No Baseline,,0.0,"buy, form4, insider, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 2 day(s) ago, insider accumulation detected for aur",,,,,,
,GDOT,10.53,,,,,,,,,,,,,584926912,46908976.0,2.84,0.5,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,14892557.56,3.0,0.0,0.0,8.81,"unusual volume, multi-day volume expansion",,,,,,,,,,2026-03-15T21:06:10Z,3.77,9.43,0.0,No Baseline,,0.0,"form4, insider, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for gdot",,,,,,
,CIG,2.2,,,,,,,,,,,,,6963773952,2373107263.0,1.79,3.0,0.0,1.0,0.0,2.0,0.0,2,,,,,,,2026-03-15,22990152.3,1.05,0.0,0.0,8.8,"trend improving, elevated news flow",,,,,,,,,,2026-03-15T21:05:28Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,AXIA,10.94,,,,,,,,,,,,,24602419200,1527753972.0,1.63,1.5,0.0,1.0,0.0,2.0,0.0,2,,,,,,,2026-03-15,42400987.81,2.05,0.0,0.0,8.61,"multi-day volume expansion, trend improving, elevated news flow",,,,,,,,,,2026-03-15T21:04:52Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,CION,6.55,,,,,,,,,,,,,341168576,,2.94,1.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,11726321.24,3.0,0.0,0.0,8.33,"unusual volume, multi-day volume expansion, elevated news flow",,,,,,,,,,2026-03-15T21:05:29Z,0.0,0.0,0.0,No Baseline,,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",,,,,,
,CERS,1.69,,,,,,,,,,,,,324770304,171815020.0,2.37,0.5,1.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,8043210.51,3.0,0.0,0.0,8.24,"unusual volume, multi-day volume expansion, short squeeze potential",,,,,,,,,,2026-03-15T21:05:28Z,3.77,9.43,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 5 day(s) ago, insider selling detected for cers",,,,,,
,ANGX,3.7,,,,,,,,,,,,,623942400,87255564.0,2.26,0.0,1.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,6049407.58,3.0,0.0,0.0,7.72,"unusual volume, multi-day volume expansion, short squeeze potential",,,,,,,,,,2026-03-15T21:04:40Z,2.81,7.03,0.0,No Baseline,,0.0,"administrative, form4, insider, option_exercise, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for angx",,,,,,
,EGY,5.39,,,,,,,,,,,,,561952000,101526440.0,1.6,3.0,0.0,0.0,0.0,3.0,0.0,2,,,,,,,2026-03-15,12182402.24,0.44,0.0,0.0,7.64,"trend improving, elevated news flow",,,,,,,,,,2026-03-15T21:05:29Z,0.0,0.0,0.0,No Baseline,,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",,,,,,
,ASTL,3.46,,,,,,,,,,,,,363070944,71139871.0,1.75,0.5,0.0,0.0,0.0,1.0,0.0,2,,,,,,,2026-03-15,9555963.05,3.0,0.0,0.0,7.3,multi-day volume expansion,,,,,,,,,,2026-03-15T21:04:41Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,ABTC,1.04,,,,,,,,,,,,,964709184,191049525.0,1.53,3.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,25198506.44,2.11,0.0,0.0,7.17,"multi-day volume expansion, elevated news flow",,,,,,,,,,2026-03-15T21:03:24Z,3.2,8.0,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_buy, parsed","meaningful insider filing activity, latest event 6 day(s) ago, insider accumulation detected for abtc",,,,,,
,ADPT,13.17,,,,,,,,,,,,,2027937280,116831970.0,2.04,0.5,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,51396359.91,2.82,0.0,0.0,6.63,"unusual volume, multi-day volume expansion",,,,,,,,,,2026-03-15T21:04:16Z,4.0,10.0,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_sale, option_exercise, parsed, sell, unparsed","meaningful insider filing activity, latest event 2 day(s) ago, insider selling detected for adpt",,,,,,
,ENGN,7.16,,,,,,,,,,,,,479644544,26439402.0,1.59,0.5,1.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,5665464.44,0.0,0.0,0.0,4.71,short squeeze potential,,,,,,,,,,2026-03-15T21:05:39Z,2.08,5.2,0.0,No Baseline,,0.0,"buy, form4, insider, parsed","recent insider filings, latest event 40 day(s) ago, insider accumulation detected for engn",,,,,,
,BSBR,5.72,,,,,,,,,,,,,43529801728,3735623127.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,12848486.61,1.31,0.0,0.0,4.7,unusual volume,,,,,,,,,,2026-03-15T21:05:10Z,0.0,0.0,0.0,No Baseline,,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,,,,,,
,BLND,1.56,,,,,,,,,,,,,405205152,219316192.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,,2026-03-15,9786470.88,0.7,0.0,0.0,3.38,mixed setup,,,,,,,,,,2026-03-15T21:05:07Z,2.99,7.47,0.0,No Baseline,,0.0,"buy, form4, insider, open_market_sale, option_exercise, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 17 day(s) ago, insider selling detected for blnd",,,,,,
,AVO,12.15,,,,,,,,,,,,,860783360,40103025.0,5.09,3.0,1.0,0.0,0.0,1.0,0.0,3,,,,,,,2026-03-15,33012666.76,3.0,0.0,0.0,15.6,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",2026-03-15T21:04:51Z,3.08,7.7,"buy, form4, insider, open_market_buy, parsed","meaningful insider filing activity, latest event 6 day(s) ago, insider accumulation detected for avo",0.0,No Baseline,,0.0,2026-03-15T22:26:38Z,3.08,7.7,0.0,Baseline Building,,1.0,"buy, form4, insider, open_market_buy, parsed","meaningful insider filing activity, latest event 6 day(s) ago, insider accumulation detected for avo",,,,,,
,ABX,9.8,,,,,,,,,,,,,957977984,43884579.0,1.8,3.0,3.0,0.0,0.0,3.0,0.0,3,,,,,,,2026-03-15,11379662.22,3.0,0.0,0.0,15.36,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",2026-03-15T21:03:30Z,2.47,6.17,"buy, form4, insider, open_market_buy, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 25 day(s) ago, insider selling detected for abx",0.0,No Baseline,,0.0,2026-03-15T22:25:38Z,2.47,6.17,0.0,Baseline Building,,1.0,"buy, form4, insider, open_market_buy, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 25 day(s) ago, insider selling detected for abx",,,,,,
,FTK,17.68,,,,,,,,,,,,,531422336,14029568.0,1.89,2.0,2.0,0.0,1.0,2.0,0.0,3,,,,,,,2026-03-15,9768642.17,3.0,0.0,0.0,15.07,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",2026-03-15T21:05:43Z,2.94,7.36,"buy, form4, insider, open_market_sale, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 13 day(s) ago, insider selling detected for ftk",0.0,No Baseline,,0.0,2026-03-15T22:27:21Z,2.94,7.36,0.0,Baseline Building,,1.0,"buy, form4, insider, open_market_sale, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 13 day(s) ago, insider selling detected for ftk",,,,,,
,BGC,9.57,,,,,,,,,,,,,4538687488,361918846.0,2.09,3.0,0.0,1.0,1.0,3.0,0.0,3,,,,,,,2026-03-15,47748948.85,3.0,0.0,0.0,13.91,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",2026-03-15T21:04:57Z,3.18,7.96,"form4, insider, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for bgc",0.0,No Baseline,,0.0,2026-03-15T22:26:42Z,3.18,7.96,0.0,Baseline Building,,1.0,"form4, insider, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for bgc",,,,,,
,ALH,19.75,,,,,,,,,,,,,4005831936,45442270.0,2.8,3.0,1.5,0.0,0.0,1.0,0.0,3,,,,,,,2026-03-15,35095513.0,3.0,0.0,0.0,13.46,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential",2026-03-15T21:04:18Z,1.9,4.75,"form4, insider, option_exercise, parsed, sell, tax_withholding","recent insider filings, latest event 53 day(s) ago, insider selling detected for alh",0.0,No Baseline,,0.0,2026-03-15T22:26:14Z,1.9,4.75,0.0,Baseline Building,,1.0,"form4, insider, option_exercise, parsed, sell, tax_withholding","recent insider filings, latest event 53 day(s) ago, insider selling detected for alh",,,,,,
,ACDC,6.35,,,,,,,,,,,,,1148531968,32661624.0,1.93,2.5,1.0,0.0,0.0,3.0,0.0,3,,,,,,,2026-03-15,17500085.39,3.0,0.0,0.0,13.11,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",2026-03-15T21:03:36Z,3.38,8.45,"buy, form4, insider, parsed","meaningful insider filing activity, latest event 4 day(s) ago, insider accumulation detected for acdc",0.0,No Baseline,,0.0,2026-03-15T22:25:44Z,3.38,8.45,0.0,Baseline Building,,1.0,"buy, form4, insider, parsed","meaningful insider filing activity, latest event 4 day(s) ago, insider accumulation detected for acdc",,,,,,
